Model,K,DI_RACE,V_DI_RACE,SPD_RACE,V_SPD_RACE,EOPP_RACE,V_EOPP_RACE,EOD_RACE,V_EOD_RACE,TI_RACE,V_TI_RACE,PP_RACE,V_PP_RACE,CAL_RACE,V_CAL_RACE,DI_SEX,V_DI_SEX,SPD_SEX,V_SPD_SEX,EOPP_SEX,V_EOPP_SEX,EOD_SEX,V_EOD_SEX,TI_SEX,V_TI_SEX,PP_SEX,V_PP_SEX,CAL_SEX,V_CAL_SEX,DI_ETHNICITY,V_DI_ETHNICITY,SPD_ETHNICITY,V_SPD_ETHNICITY,EOPP_ETHNICITY,V_EOPP_ETHNICITY,EOD_ETHNICITY,V_EOD_ETHNICITY,TI_ETHNICITY,V_TI_ETHNICITY,PP_ETHNICITY,V_PP_ETHNICITY,CAL_ETHNICITY,V_CAL_ETHNICITY,DI_AGE_GROUP,V_DI_AGE_GROUP,SPD_AGE_GROUP,V_SPD_AGE_GROUP,EOPP_AGE_GROUP,V_EOPP_AGE_GROUP,EOD_AGE_GROUP,V_EOD_AGE_GROUP,TI_AGE_GROUP,V_TI_AGE_GROUP,PP_AGE_GROUP,V_PP_AGE_GROUP,CAL_AGE_GROUP,V_CAL_AGE_GROUP
Logistic Regression,1,0.4662162162162162,0,0.28623188405797106,0,0.23717948717948723,0,0.3333333333333333,0,0.019220013462093004,1,0.6666666666666667,0,0.4435149924296768,0,0.8111842105263157,1,0.09965277777777781,1,0.02757067412239833,1,0.1409102275568892,0,0.0035823766880619945,1,0.1025739531310027,0,0.19831727647470254,0,0.9687500000000001,1,0.014616935483870941,1,0.010111710323574719,1,0.010111710323574719,1,0.0025744247971247053,1,0.005747126436781547,1,0.19559272549295298,0,0.5069739235900546,0,0.3208207961327874,0,0.11854081033470343,0,0.2210338680926916,0,0.012549833587665135,1,0.02757352941176472,1,0.20675191160141576,0
Logistic Regression,2,0.3402061855670103,0,0.6597938144329897,0,0.2530120481927711,0,0.9193548387096774,0,0.0368605307002433,1,0.40909090909090906,0,0.3561416575998897,0,0.6339392557980511,0,0.22416079279782264,0,0.15985507246376807,0,0.15985507246376807,0,0.015969423007126782,1,0.014165137614678858,1,0.3389896900263352,0,0.7604833260463453,0,0.12009007752246953,0,0.04730273752012881,1,0.05044865403788634,1,0.01328855757709381,1,0.046387991243615034,1,0.25226965828185277,0,0.42620513909534935,0,0.3936798821453433,0,0.21122448979591846,0,0.29057010163559266,0,0.007984741805427055,1,0.000726216412490932,1,0.24702725202259038,0
Logistic Regression,3,0.0,0,0.6666666666666666,0,0.2592592592592593,0,0.3333333333333333,0,0.017205417988518233,1,0.15909090909090906,0,0.34826932028637403,0,0.6657634466874407,0,0.20739806641445985,0,0.06514285714285706,1,0.1,0,0.007614960716817852,1,0.05726092089728452,1,0.2622706016542011,0,0.7758569739952719,0,0.11836766541822719,0,0.021859461487944487,1,0.04584098483302726,1,0.008067903453132116,1,0.044807068157230456,1,0.34519636977938806,0,0.46466775087614814,0,0.385335773523932,0,0.14203494347379242,0,0.2759699624530663,0,0.009113091118829977,1,0.029584988357759245,1,0.16918323496896254,0
Logistic Regression,4,0.0,0,0.5217391304347826,0,0.3939393939393939,0,0.3939393939393939,0,0.06067319221353344,1,0.33333333333333337,0,0.41708076466401334,0,0.65726980235943,0,0.18806221101303072,0,0.13656709600803874,0,0.16918930126477294,0,0.009669597760189816,1,0.09830076465590487,1,0.3374014420894922,0,0.5399590163934426,0,0.22631048387096775,0,0.2856084185563954,0,0.2856084185563954,0,0.04437797027015909,1,0.15621986499517837,0,0.44093154453685585,0,0.45714732561776666,0,0.337448959751118,0,0.21130152848540995,0,0.21130152848540995,0,0.029684282304631417,1,0.09007521555677866,1,0.33535814627776894,0
Logistic Regression,5,0.6818181818181818,0,0.17500000000000004,0,0.2264437689969605,0,0.2264437689969605,0,0.0429668891376304,1,0.12878787878787878,0,0.3475610162018151,0,0.6550632911392406,0,0.19496422674738578,0,0.08309990662931832,1,0.10205391527599486,0,0.00482320423637346,1,0.007478632478632452,1,0.24170150939580115,0,0.8529541446208113,1,0.06768138001014712,1,0.13355780022446684,0,0.13355780022446684,0,0.01545146578828522,1,0.07131626235399824,1,0.3428029893831074,0,0.36591016548463356,0,0.4363003448500228,0,0.23188405797101452,0,0.2677083333333333,0,0.01188463591122546,1,0.01840375586854459,1,0.2546312240287618,0
Logistic Regression,6,0.3409090909090909,0,0.6590909090909092,0,0.17897091722595082,0,1.0,0,0.014834038883270041,1,1.0,0,0.42464640851248053,0,0.6673368022705771,0,0.18817312194795638,0,0.09742076998714166,1,0.09742076998714166,1,0.01905504683585498,1,0.08521303258145363,1,0.23539695287717832,0,0.7920021233300893,0,0.09925904034113697,1,0.09558441558441555,1,0.09558441558441555,1,0.00599310949632012,1,0.024344569288389573,1,0.3927121571136475,0,0.5043771043771044,0,0.31265930331350894,0,0.15534576713485304,0,0.16788553259141492,0,0.007738870079368021,1,0.03842083842083843,1,0.25272862514118344,0
Logistic Regression,7,0.0,0,0.48148148148148145,0,0.5192307692307693,0,0.5192307692307693,0,0.032737260956597944,1,0.24822695035460995,0,0.5244395557127786,0,0.7544581618655692,0,0.1255611672278339,0,0.020970394736842146,1,0.10405643738977072,0,0.006366617245660067,1,0.001777777777777767,1,0.1536868993574706,0,0.7323436797121008,0,0.12370062370062368,0,0.017092119866814692,1,0.15006493506493507,0,0.011362898866397297,1,0.13782562466772996,0,0.460754366512508,0,0.41102756892230574,0,0.3916666666666667,0,0.19415807560137466,0,0.2798562108906937,0,0.010712282056941594,1,0.033376123234916566,1,0.15025129049618513,0
Logistic Regression,8,0.0,0,0.48214285714285715,0,0.44086021505376344,0,0.44086021505376344,0,0.05549980187235903,1,0.22666666666666668,0,0.3368782712681304,0,0.6218508049649748,0,0.21168134287286738,0,0.15986394557823136,0,0.15986394557823136,0,0.016776594299489925,1,0.031774051191526986,1,0.20522037304196197,0,0.7169117647058822,0,0.1306561085972851,0,0.05628192032686419,1,0.10175228992433294,0,0.00927262083252113,1,0.05277777777777781,1,0.2453822327166515,0,0.4502274410240135,0,0.3362448240165632,0,0.1530218933086649,0,0.20881351492928238,0,0.015288101691189382,1,0.0412024587014983,1,0.15466557204870046,0
Logistic Regression,9,0.0,0,0.4918032786885246,0,0.33333333333333337,0,0.4444444444444444,0,0.06869951228496954,1,0.6333333333333333,0,0.9259426483029712,0,0.68543752018082,0,0.1717438826598971,0,0.04529914529914525,1,0.14285714285714285,0,0.0053345275863682096,1,0.048921484037963814,1,0.25781006815408525,0,0.611063829787234,0,0.18959284063296394,0,0.14941176470588236,0,0.14941176470588236,0,0.004846383739691727,1,0.003809523809523818,1,0.14670766665861168,0,0.4461538461538461,0,0.36000000000000004,0,0.113569692397955,0,0.25884460367218987,0,0.001780531984356272,1,0.016091954022988464,1,0.20811282357704958,0
Logistic Regression,10,0.0,0,0.4553846153846154,0,0.2701863354037267,0,0.2701863354037267,0,0.0176822551661336,1,0.33783783783783783,0,0.5791325431868674,0,0.717270005443658,0,0.14988096096962705,0,0.1377564382365779,0,0.1377564382365779,0,0.023008249921842888,1,0.049659985683607744,1,0.17559821532937103,0,0.9522478453296064,1,0.020801623541349568,1,0.0062399139322216746,1,0.01683673469387753,1,0.0007661395096620616,1,0.055031446540880546,1,0.3514484928694539,0,0.40578547614869775,0,0.38777379725507516,0,0.23154701718907988,0,0.23154701718907988,0,0.01750219770634384,1,0.14435819765240443,0,0.4225545029402482,0
